-0.035071632,-0.006138457,4
-0.087698835,0.208272592,4
-0.005154803,-0.13259294,4
0.047677745,0.054275966,4
-0.070624269,-0.260933666,4
-0.036089769,0.085009164,4
0.021986073,0.018140527,4
0.274109893,0.099381957,4
0.327705525,0.217493418,4
0.288758887,0.321438594,4
0.240375862,0.130157059,4
0.334324276,0.018011326,4
0.163548746,0.19246075,4
0.201415717,0.320074211,4
0.04158059,0.068675161,4
0.02099292,0.003191967,4
0.097513482,0.142581237,4
-0.25686127,-0.287301088,5
-0.253256251,-0.220590663,5
-0.282902476,-0.107851277,5
-0.232509038,-0.183799258,5
-0.35476582,-0.203259564,5
-0.30612188,-0.194319438,5
-0.220403114,-0.26068605,5
-0.17409669,-0.275371205,5
-0.269340337,-0.290363231,5
-0.307127482,-0.145791126,5
-0.196939407,-0.1397937,5
-0.279321488,-0.202672592,5
-0.215893129,-0.382935356,5
-0.062466693,-0.226864855,5
-0.163749722,-0.144795954,5
-0.245366192,-0.270891163,5
-0.150942251,-0.345039436,5
-0.043175883,-0.278672832,5
-0.074895091,-0.089088352,5
-0.223716475,-0.126865439,5
-0.445219317,-0.175708321,5
-0.03158713,-0.093691494,5
-0.331137003,-0.371465992,5
-0.247494106,-0.026477329,5
-0.337104608,-0.264511644,5
-0.499137622,-0.141447054,5
0.021270683,0.05909858,5
-0.077369075,-0.5,5
0.131375431,0.130080736,5
0.089603941,0.115798429,5
0.064072158,0.141235494,5
0.090918905,0.028819846,5
0.088901418,0.175495702,5
0.090559887,0.143911458,5
0.154603238,0.107493891,5
0.08965784,0.08078918,5
0.147848142,0.054101085,5
0.13189504,0.078324019,5
-0.11921498,-0.03361109,5
0.198875888,0.08814606,5
0.187602277,0.296021402,5
0.254662074,0.175000805,5
0.145270224,0.087994113,5
0.265063135,0.166897366,5
-0.010083739,0.091709702,5
-0.084617027,0.087748071,5
-0.151958811,0.238674172,5
-0.019834645,0.021278188,5
0.073410289,0.22971759,5
0.242941991,0.22086435,5
-0.007234565,-0.165384296,5
0.029529507,0.162856782,5
-0.057342269,0.093505769,5
-0.12625851,0.105612153,5
0.133045036,0.07809883,5
0.074491764,0.459984356,5
0.259791258,0.329560172,5
-0.077367435,0.140142323,5
0.0452137,-0.015353631,5
-0.118995592,0.004714729,5
-0.107775332,-0.053086067,5
0.053672657,0.018254283,5
0.042055888,0.002802684,5
-0.018035497,-0.058743198,5
0.067118128,-0.010277029,5
-0.048283979,0.030733596,5
0.041194489,0.082255179,5
-0.042677425,-0.03207095,5
-0.054149762,-0.050093302,5
-0.049190654,-0.042095305,5
0.131654482,-0.082281389,5
-0.05134431,0.052726086,5
0.099949685,-0.08973864,5
-0.063336181,0.0398345,5
0.089247863,-0.037644018,5
-0.155526904,0.158384544,5
0.130979398,-0.083564674,5
-0.025541074,-0.364421306,5
0.101417035,0.3099418,5
-0.339983689,-0.168441262,5
-0.140762946,-0.148753838,5
-0.419184678,0.087665153,5
-0.318887187,-0.017527087,5
0.106069385,-0.052166644,5
0.165874119,-0.017670574,5
-0.016681213,-0.094987332,6
-0.102409909,-0.142546625,6
-0.137460732,-0.061949453,6
-0.039297575,-0.169660193,6
-0.114984144,-0.037977459,6
-0.110069754,0.151770805,6
0.059808622,-0.005216242,6
-0.0642776,-0.036829967,6
-0.135356658,-0.00196433,6
0.231276747,0.151919937,6
-0.227414896,-0.388541415,6
-0.086697185,0.023411829,6
0.205432751,-0.328487942,6
0.008110873,-0.018066078,6
0.174333705,0.113240443,6
0.096770999,0.057295235,6
0.088764917,0.096529753,6
0.232163658,0.23696251,6
0.106300778,0.06245257,6
-0.082657552,0.166103105,6
0.005578583,0.343101874,6
0.026074184,0.125746584,6
0.5,-0.107146058,6
0.176149266,-0.106742953,6
0.184166671,-0.060016966,6
0.130096566,0.055262213,6
-0.152545386,-0.09281864,6
-0.043803222,-0.013684901,6
-0.162018838,-0.105863821,6
-0.035412048,-0.149094391,6
-0.346233343,-0.18697353,6
-0.19010722,-0.088634415,6
-0.133756953,-0.070233661,6
-0.135620515,-0.055971435,6
-0.129983852,0.025626871,6
-0.240848779,-0.035249945,6
-0.270353188,-0.051781978,6
-0.102929308,-0.430287403,6
